INDEX,MEMBERSHIP_NUMBER,MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,AGENT_CODE,START_DATE,END_DATE,MEMBERSHIP_STATUS
4749,A04752,74,100000,,,,1,TYPE-B,63,0,ANNUAL,1128388,20100907,,INFORCE
2477,A02478,22,150000,M,M,519996,5,TYPE-B,35,2,ANNUAL,519977,20091229,20110224,CANCELLED
6221,A06226,102,104190.3,,M,99996,1,TYPE-A,28,0,ANNUAL,1288555,20111230,,INFORCE
9199,A09204,43,141573.6,S,M,39999996,2,TYPE-A,25,0,ANNUAL,1292122,20130726,,INFORCE
7914,A07919,17,188174.04,M,M,300000,2,TYPE-A,52,3,MONTHLY,343344,20130114,,INFORCE
9682,A09687,22,119999.9,M,M,999996,2,TYPE-A,36,3,ANNUAL,1426366,20130911,,INFORCE
7033,A07038,53,109999.42,M,M,694992,1,TYPE-A,52,1,SEMI-ANNUAL,1132744,20120612,,INFORCE
10220,A10225,17,120001.44,M,M,699996,1,TYPE-A,35,2,MONTHLY,348022,20131113,,INFORCE
8793,A08798,17,206195.94,M,F,600000,1,TYPE-A,63,1,SEMI-ANNUAL,343344,20130331,,INFORCE
1874,A01875,22,107999.88,M,M,500004,1,TYPE-B,52,1,MONTHLY,280899,20090727,,INFORCE
8823,A08828,12,200000,M,M,819996,1,TYPE-B,68,2,ANNUAL,1295344,20130423,,INFORCE
5696,A05699,68,104535.4,M,F,699996,1,TYPE-A,37,3,SEMI-ANNUAL,1162699,20110331,20131028,CANCELLED
8075,A08080,82,100012.4,,F,600000,2,TYPE-A,55,0,ANNUAL,1314100,20130214,,INFORCE
5096,A05099,12,200000,M,M,649992,1,TYPE-B,43,1,SEMI-ANNUAL,499499,20101229,,INFORCE
2904,A02905,27,100000,S,M,500004,1,TYPE-B,23,0,ANNUAL,510666,20100215,20110416,CANCELLED
570,A00571,12,100000,S,M,249996,1,TYPE-B,24,0,SEMI-ANNUAL,250500,20080630,,INFORCE
1448,A01449,30,504004.08,M,M,3000000,1,TYPE-B,55,1,MONTHLY,343411,20090319,,INFORCE
6432,A06437,75,304549.62,M,M,699996,2,TYPE-A,28,3,SEMI-ANNUAL,1196399,20120221,,INFORCE
6742,A06747,12,100000,M,F,2499996,2,TYPE-B,43,3,ANNUAL,1229166,20120326,,INFORCE
8507,A08512,91,100000.01,,M,,1,TYPE-A,71,0,ANNUAL,1379355,20130325,,INFORCE
7363,A07368,12,115608.84,M,M,1200000,2,TYPE-B,36,1,MONTHLY,1331255,20120913,,INFORCE
7049,A07054,56,364471.83,M,M,135000,1,TYPE-A,49,1,ANNUAL,1219322,20120614,20130714,CANCELLED
3226,A03228,18,100000,M,M,,6,TYPE-B,77,2,ANNUAL,830177,20100312,,INFORCE
10095,A10100,22,103090.02,,F,,6,TYPE-A,65,0,ANNUAL,1402366,20131031,,INFORCE
3978,A03980,12,101250,W,F,399996,1,TYPE-B,44,0,ANNUAL,795599,20100531,,INFORCE
4383,A04385,69,100000,,,,1,TYPE-B,51,0,ANNUAL,990166,20100812,,INFORCE
8224,A08229,81,100166.88,,F,300000,1,TYPE-A,55,0,MONTHLY,347966,20130227,,INFORCE
3539,A03541,60,100000,M,M,500004,1,TYPE-B,35,1,ANNUAL,577222,20100331,,INFORCE
6131,A06136,27,120005.76,M,M,949992,2,TYPE-A,39,1,MONTHLY,20500,20111130,20120212,CANCELLED
8444,A08449,73,516019.61,S,M,199992,2,TYPE-A,30,0,ANNUAL,1390922,20130331,,INFORCE
2827,A02828,27,100000,M,F,999996,1,TYPE-B,28,1,ANNUAL,518066,20100203,20110404,CANCELLED
7820,A07825,22,499999.87,,M,1500000,2,TYPE-A,59,0,ANNUAL,1322299,20130110,,INFORCE
4996,A04999,34,377473.42,M,M,7207992,1,TYPE-A,45,1,ANNUAL,849666,20101125,20121225,CANCELLED
1338,A01339,12,300000,M,M,4500000,1,TYPE-B,51,1,ANNUAL,537877,20090316,,INFORCE
3262,A03264,30,1800000,M,M,2799996,1,TYPE-B,64,2,SINGLE-PREMIUM,890699,20100315,,INFORCE
6897,A06902,63,150004.81,M,M,1200000,2,TYPE-A,42,1,ANNUAL,1315055,20120330,,INFORCE
6478,A06483,12,102000.04,M,F,799992,2,TYPE-B,49,1,ANNUAL,1304133,20120224,20130425,CANCELLED
650,A00651,27,100000.8,M,M,999996,1,TYPE-B,40,1,MONTHLY,252711,20080827,,INFORCE
2902,A02903,18,100000,M,M,,6,TYPE-B,77,1,SEMI-ANNUAL,571311,20100209,,INFORCE
2258,A02259,12,100000,M,M,800004,1,TYPE-B,73,3,ANNUAL,746988,20091027,20101226,CANCELLED
5395,A05398,12,125000,M,M,240000,1,TYPE-B,37,3,SEMI-ANNUAL,841022,20110225,20111024,CANCELLED
9490,A09495,17,123707.64,M,M,999996,1,TYPE-A,42,1,MONTHLY,343377,20130814,20131029,CANCELLED
3521,A03523,55,100000,M,F,399996,1,TYPE-B,40,1,ANNUAL,89933,20100331,,INFORCE
2730,A02731,22,100000,S,M,300000,1,TYPE-B,24,0,ANNUAL,815888,20100115,,INFORCE
6004,A06009,12,100000,,F,600000,1,TYPE-B,55,0,ANNUAL,652666,20110930,20121127,CANCELLED
4478,A04480,27,140000,M,F,270000,1,TYPE-B,50,1,SEMI-ANNUAL,183622,20100830,,INFORCE
5660,A05663,12,102000.72,,M,,1,TYPE-B,29,3,MONTHLY,678633,20110331,20110727,CANCELLED
1596,A01597,17,100000,,,,1,TYPE-B,70,0,ANNUAL,20188,20090331,,INFORCE
9153,A09158,22,123707.88,M,M,999996,1,TYPE-A,49,1,MONTHLY,343344,20130624,,INFORCE
2584,A02585,27,150000,M,M,649992,1,TYPE-B,35,1,ANNUAL,616700,20091231,,INFORCE
5875,A05879,27,100006.47,M,F,600000,1,TYPE-A,38,2,ANNUAL,1126533,20110809,20120908,CANCELLED
3196,A03198,53,100000,,,,1,TYPE-B,63,1,ANNUAL,632811,20100309,,INFORCE
8401,A08406,17,299973.72,M,M,1500000,5,TYPE-A,47,1,MONTHLY,348066,20130319,,INFORCE
5327,A05330,12,300000,,M,,1,TYPE-B,47,0,ANNUAL,862300,20110211,20120410,CANCELLED
8240,A08245,17,113998.94,M,F,429996,1,TYPE-A,53,1,SEMI-ANNUAL,347877,20130228,,INFORCE
6226,A06231,97,104190.3,,F,600000,2,TYPE-A,27,0,ANNUAL,1288555,20111230,,INFORCE
1258,A01259,40,1500000,M,F,15500004,1,TYPE-B,45,3,ANNUAL,605088,20090129,,INFORCE
8644,A08649,58,100000.2,,M,450000,1,TYPE-A,61,3,ANNUAL,1135233,20130331,,INFORCE
991,A00992,17,100000,D,M,99996,1,TYPE-B,33,0,ANNUAL,92500,20081128,,INFORCE
3504,A03506,22,100000,M,M,350004,1,TYPE-B,30,1,ANNUAL,701044,20100330,,INFORCE
113,A00114,50,199998,M,M,600000,1,TYPE-B,34,2,SEMI-ANNUAL,130999,20071231,,INFORCE
919,A00920,44,100000,S,M,399996,1,TYPE-B,28,0,ANNUAL,64177,20081114,20100112,CANCELLED
2509,A02510,17,100000,M,M,5000004,1,TYPE-B,37,3,ANNUAL,823899,20091229,,INFORCE
9743,A09748,17,199978.88,M,M,900000,1,TYPE-A,50,3,QUARTERLY,343377,20130918,,INFORCE
165,A00166,40,100000,M,F,800004,1,TYPE-B,45,3,ANNUAL,143400,20080124,,INFORCE
5689,A05692,12,199999.99,M,M,600000,1,TYPE-B,51,1,ANNUAL,206266,20110331,,INFORCE
9383,A09388,17,112000.88,,M,399996,2,TYPE-A,52,0,SEMI-ANNUAL,680855,20130731,,INFORCE
4603,A04606,54,100000,M,M,300000,1,TYPE-B,40,1,QUARTERLY,1120966,20100830,,INFORCE
949,A00950,12,100000,M,M,500004,1,TYPE-B,58,3,ANNUAL,506499,20081124,,INFORCE
4594,A04597,32,100000,S,M,500004,1,TYPE-B,62,0,ANNUAL,829599,20100830,,INFORCE
6177,A06182,12,100000,,M,399996,1,TYPE-B,47,0,ANNUAL,1194400,20111220,20130218,CANCELLED
3770,A03772,53,120000,M,M,600000,1,TYPE-B,41,1,SEMI-ANNUAL,183611,20100420,,INFORCE
2506,A02507,17,100000,M,M,300000,1,TYPE-B,45,2,ANNUAL,293011,20100115,,INFORCE
5107,A05110,12,150003,M,M,,6,TYPE-B,57,3,ANNUAL,1143755,20110110,20120310,CANCELLED
2850,A02851,31,100000,M,F,500004,1,TYPE-B,64,2,SEMI-ANNUAL,871133,20100129,,INFORCE
7006,A07011,12,120000.96,M,M,399996,2,TYPE-B,40,3,MONTHLY,1260644,20120523,,INFORCE
5794,A05797,12,100000,M,M,600000,1,TYPE-B,39,1,ANNUAL,1165322,20110620,,INFORCE
8049,A08054,12,101000,S,M,300000,2,TYPE-B,26,0,ANNUAL,1308055,20130131,,INFORCE
4446,A04448,70,200000,,,,1,TYPE-B,55,0,ANNUAL,450800,20100820,,INFORCE
4460,A04462,34,500000,W,F,900000,1,TYPE-B,60,0,ANNUAL,1086188,20100823,,INFORCE
7346,A07351,12,100000,,M,999996,1,TYPE-B,58,0,ANNUAL,1125499,20120831,20131027,CANCELLED
2505,A02506,17,120000.96,,,,1,TYPE-B,61,2,MONTHLY,494122,20091229,,INFORCE
1114,A01115,12,100000,,,,1,TYPE-B,53,0,ANNUAL,545022,20081229,,INFORCE
8699,A08704,17,293456.59,,F,724992,2,TYPE-A,70,3,ANNUAL,1243888,20130331,,INFORCE
298,A00299,61,100000,M,F,336000,1,TYPE-B,22,3,ANNUAL,128699,20080312,,INFORCE
1675,A01676,51,210000,M,M,380784,1,TYPE-B,34,2,MONTHLY,13722,20090514,20090909,CANCELLED
3347,A03349,27,200000,,,,6,TYPE-B,60,0,SEMI-ANNUAL,309877,20100322,,INFORCE
2735,A02736,51,100000,M,F,999996,,TYPE-B,44,2,SEMI-ANNUAL,728855,20100119,,INFORCE
5669,A05672,96,279262.5,,M,,1,TYPE-A,40,0,ANNUAL,1212944,20110331,20130427,CANCELLED
8301,A08306,32,114120.63,M,M,300000,2,TYPE-A,40,3,ANNUAL,1247800,20130311,,INFORCE
4988,A04991,12,200004,M,M,1200000,1,TYPE-B,62,1,ANNUAL,493488,20101123,20120122,CANCELLED
9323,A09328,17,105005.58,M,M,1149996,1,TYPE-A,53,1,ANNUAL,268344,20130722,,INFORCE
9013,A09018,17,132783.62,M,F,,6,TYPE-A,66,1,SEMI-ANNUAL,348022,20130524,,INFORCE
4325,A04327,49,100000,M,M,3999996,1,TYPE-B,45,3,ANNUAL,865677,20100730,20110926,CANCELLED
7252,A07257,17,247172.16,M,F,450000,1,TYPE-A,51,2,MONTHLY,343344,20120731,,INFORCE
6377,A06382,12,200001,M,M,399996,2,TYPE-B,30,2,SEMI-ANNUAL,708822,20120223,20131022,CANCELLED
4550,A04552,63,100000,M,F,300000,1,TYPE-B,29,2,SEMI-ANNUAL,343344,20100827,,INFORCE
5822,A05826,12,100000,M,M,751428,1,TYPE-B,46,1,SEMI-ANNUAL,1224888,20110630,,INFORCE
8310,A08315,17,124999.56,,M,499992,1,TYPE-A,54,0,ANNUAL,1222022,20130318,,INFORCE
2103,A02104,17,100000,M,M,500004,1,TYPE-B,53,1,SEMI-ANNUAL,309877,20090929,,INFORCE
5336,A05339,12,100000,S,M,800004,1,TYPE-B,35,0,ANNUAL,296744,20110215,20120415,CANCELLED
6275,A06280,12,150000,,M,3000000,1,TYPE-B,37,1,ANNUAL,1236444,20120111,20130312,CANCELLED
8000,A08005,12,100000,S,F,300000,2,TYPE-B,51,0,ANNUAL,1367855,20130128,,INFORCE
8028,A08033,61,299999.93,S,M,9000000,1,TYPE-A,44,0,ANNUAL,1370855,20130131,,INFORCE
1837,A01838,39,100119,M,M,756000,1,TYPE-B,46,3,ANNUAL,576755,20090710,,INFORCE
8341,A08346,49,149999.58,M,F,399996,1,TYPE-A,56,1,ANNUAL,1360344,20130319,,INFORCE
8816,A08821,12,360002.88,,M,999996,1,TYPE-B,57,2,MONTHLY,1271177,20130331,,INFORCE
9796,A09801,12,100000,M,M,499992,2,TYPE-B,29,1,ANNUAL,1462100,20130924,,INFORCE
5710,A05713,12,156001.2,,M,,1,TYPE-B,61,3,MONTHLY,1155544,20110418,20110817,CANCELLED
607,A00608,12,100000,M,M,300000,1,TYPE-B,30,1,SEMI-ANNUAL,206666,20080717,,INFORCE
6508,A06513,12,100001.76,M,M,2132088,5,TYPE-B,61,2,MONTHLY,1294966,20120229,,INFORCE
1093,A01094,17,100000,M,F,,4,TYPE-B,27,2,ANNUAL,257788,20090109,,INFORCE
5857,A05861,17,180962.16,M,M,349992,1,TYPE-A,30,2,MONTHLY,1235544,20110729,20111013,CANCELLED
9903,A09908,19,100000.6,,M,3000000,2,TYPE-A,58,1,ANNUAL,923455,20130930,,INFORCE
9290,A09295,22,103092.6,M,F,600000,1,TYPE-A,62,2,QUARTERLY,348044,20130715,,INFORCE
4487,A04489,57,150000,M,M,350004,1,TYPE-B,38,2,SEMI-ANNUAL,233944,20100826,,INFORCE
160,A00161,41,100000,M,M,600000,1,TYPE-B,44,1,ANNUAL,28711,20080124,20110325,CANCELLED
203,A00204,49,100000,M,M,360000,1,TYPE-B,36,2,SEMI-ANNUAL,187388,20080201,,INFORCE
7590,A07595,12,600000,,M,688195104,2,TYPE-B,10,3,ANNUAL,1220233,20121207,,INFORCE
7920,A07925,17,121857.12,M,F,1999992,1,TYPE-A,44,1,MONTHLY,343344,20130116,,INFORCE
4933,A04936,12,100003,,M,,1,TYPE-B,64,2,SEMI-ANNUAL,781733,20101029,,INFORCE
2934,A02935,12,100000,M,M,600000,1,TYPE-B,43,3,ANNUAL,640388,20100215,,INFORCE
7889,A07894,76,137000.08,,M,799992,1,TYPE-A,56,0,ANNUAL,1233788,20130110,,INFORCE
2435,A02436,23,100000,M,F,399996,1,TYPE-B,62,1,SEMI-ANNUAL,831011,20091210,20100809,CANCELLED
1230,A01231,17,100000,M,M,300000,1,TYPE-B,27,3,ANNUAL,256488,20090120,,INFORCE
9701,A09706,22,514999.59,M,M,499992,2,TYPE-A,59,3,ANNUAL,1452077,20130927,,INFORCE
3046,A03047,27,100000,M,M,999996,1,TYPE-B,43,2,ANNUAL,746166,20100226,20110427,CANCELLED
5705,A05708,100,399999.88,,M,,1,TYPE-A,28,0,ANNUAL,1003666,20110331,,INFORCE
10005,A10010,22,119999.64,M,M,249996,1,TYPE-A,37,3,MONTHLY,1364500,20131008,,INFORCE
8547,A08552,12,500000,M,M,279996,2,TYPE-B,30,2,ANNUAL,1209966,20130331,,INFORCE
9407,A09412,32,104610.58,S,M,300000,2,TYPE-A,39,0,ANNUAL,1427444,20130731,,INFORCE
6918,A06923,12,200000,M,F,799992,2,TYPE-B,27,2,SEMI-ANNUAL,688599,20120330,,INFORCE
4251,A04253,62,100000,,,,1,TYPE-B,62,3,SEMI-ANNUAL,309877,20100726,20110324,CANCELLED
7928,A07933,17,113998.48,M,M,600000,1,TYPE-A,55,2,SEMI-ANNUAL,169155,20130118,,INFORCE
3293,A03295,22,110000,M,M,270000,1,TYPE-B,41,2,ANNUAL,777799,20100326,20110525,CANCELLED
4034,A04036,41,120000,M,M,600000,1,TYPE-B,54,2,ANNUAL,882800,20100614,20110808,CANCELLED
2725,A02726,27,100000,M,F,350004,5,TYPE-B,49,3,ANNUAL,351266,20100129,,INFORCE
4290,A04292,86,100000,,,,2,TYPE-B,46,0,ANNUAL,180000,20100730,,INFORCE
4334,A04336,29,100000,W,M,,6,TYPE-B,65,0,ANNUAL,343344,20100804,,INFORCE
10341,A10346,99,100560.24,,M,248400,2,TYPE-A,28,0,ANNUAL,1452822,20131129,,INFORCE
3877,A03879,52,100000,M,M,699996,1,TYPE-B,43,1,ANNUAL,830177,20100512,,INFORCE
5862,A05866,32,101017.07,,M,3000000,1,TYPE-A,40,3,ANNUAL,1231777,20110804,,INFORCE
7938,A07943,17,304511.68,M,M,900000,1,TYPE-A,40,1,QUARTERLY,343344,20130118,20130817,CANCELLED
4753,A04756,22,120000,W,M,,6,TYPE-B,72,0,MONTHLY,343344,20100831,,INFORCE
4886,A04889,22,250002,M,M,1200000,1,TYPE-B,38,3,MONTHLY,848411,20101027,20111026,CANCELLED
857,A00858,12,100000,M,F,,4,TYPE-B,35,2,ANNUAL,288544,20081008,,INFORCE
10190,A10195,22,154499.99,,M,,6,TYPE-A,65,0,ANNUAL,1439600,20131111,,INFORCE
8676,A08681,17,100000.59,M,M,1050000,1,TYPE-A,59,3,ANNUAL,91800,20130331,,INFORCE
2561,A02562,12,100000,M,M,350004,5,TYPE-B,42,1,SEMI-ANNUAL,753044,20091229,,INFORCE
3801,A03803,27,140000,,,,1,TYPE-B,67,0,SEMI-ANNUAL,927333,20100427,,INFORCE
2640,A02641,17,100000,M,F,600000,1,TYPE-B,39,1,ANNUAL,784544,20100111,20120311,CANCELLED
5455,A05458,12,100000,,M,,1,TYPE-B,53,0,ANNUAL,200533,20110228,,INFORCE
6041,A06046,12,396000,M,M,7249200,1,TYPE-B,35,2,SEMI-ANNUAL,1223511,20111031,,INFORCE
4490,A04492,32,200000,M,M,350004,1,TYPE-B,62,3,ANNUAL,867033,20100825,,INFORCE
2347,A02348,20,200000,M,F,,6,TYPE-B,64,2,QUARTERLY,380955,20091125,20100425,CANCELLED
649,A00650,42,150000,M,M,999996,1,TYPE-B,42,1,ANNUAL,37099,20080804,20111003,CANCELLED
2781,A02782,12,100001,M,M,399996,5,TYPE-B,52,1,ANNUAL,836388,20100129,20110329,CANCELLED
6100,A06105,12,110000,,M,499992,1,TYPE-B,61,0,ANNUAL,1102700,20111121,,INFORCE
8852,A08857,17,195837.72,M,F,,4,TYPE-A,61,1,MONTHLY,1079488,20130415,,INFORCE
8991,A08996,17,179398.38,,M,,6,TYPE-A,79,1,SEMI-ANNUAL,1079488,20130530,,INFORCE
6189,A06194,12,200000,,M,,6,TYPE-B,62,2,ANNUAL,792388,20111226,20130224,CANCELLED
615,A00616,27,200000,M,M,500004,1,TYPE-B,57,1,SEMI-ANNUAL,255911,20080729,,INFORCE
8750,A08755,17,124198.88,M,M,450000,1,TYPE-A,48,2,QUARTERLY,343344,20130331,,INFORCE
2575,A02576,27,100000,S,M,425004,1,TYPE-B,28,0,ANNUAL,225699,20091230,20110226,CANCELLED
53,A00054,12,100000,,,,1,TYPE-B,36,2,ANNUAL,39011,20070928,,INFORCE
3340,A03342,12,100000,M,M,1100004,1,TYPE-B,45,3,ANNUAL,570800,20100331,,INFORCE
7585,A07590,27,144804.06,M,M,,6,TYPE-A,40,2,ANNUAL,1234011,20121130,,INFORCE
1705,A01706,12,100000,M,F,500004,1,TYPE-B,44,3,SEMI-ANNUAL,674455,20090528,20100127,CANCELLED
9388,A09393,12,1000000,M,M,11499996,2,TYPE-B,46,1,ANNUAL,1418166,20130731,,INFORCE
5898,A05902,12,115382.88,M,M,3600000,1,TYPE-B,47,3,MONTHLY,1126900,20110829,20121226,CANCELLED
1493,A01494,17,100000,M,M,699996,1,TYPE-B,35,2,ANNUAL,591966,20090326,20100525,CANCELLED
10324,A10329,63,101003.5,M,M,1774512,2,TYPE-A,41,1,ANNUAL,1106055,20131128,,INFORCE
6079,A06084,12,100000,M,F,379992,2,TYPE-B,37,2,SEMI-ANNUAL,1266177,20111111,20120710,CANCELLED
803,A00804,30,250000,M,M,31400004,1,TYPE-B,55,2,ANNUAL,234044,20080923,20111122,CANCELLED
4953,A04956,12,100000,S,M,600000,1,TYPE-B,28,0,ANNUAL,1113444,20101029,,INFORCE
7478,A07483,94,295518.33,,M,,6,TYPE-A,65,0,ANNUAL,1347266,20121026,20131125,CANCELLED
7659,A07664,85,149999.78,,M,,6,TYPE-A,75,0,ANNUAL,1347266,20121212,,INFORCE
990,A00991,17,100000,M,M,450000,1,TYPE-B,37,2,ANNUAL,256488,20081126,,INFORCE
2774,A02775,27,100000,,,,1,TYPE-B,82,1,ANNUAL,19733,20100122,,INFORCE
8048,A08053,17,132000,M,F,499992,2,TYPE-A,60,2,MONTHLY,343344,20130131,,INFORCE
6931,A06936,12,100000,S,M,1200000,2,TYPE-B,40,0,ANNUAL,547077,20120330,20130527,CANCELLED
3513,A03515,42,100000,M,F,999996,1,TYPE-B,52,1,ANNUAL,944999,20100330,20110527,CANCELLED
9105,A09110,27,123674.04,M,M,399996,2,TYPE-A,42,2,MONTHLY,19733,20130612,,INFORCE
9685,A09690,12,270002.16,M,M,600000,1,TYPE-B,38,1,MONTHLY,1430022,20130926,,INFORCE
219,A00220,56,240001.92,S,M,800004,1,TYPE-B,27,0,MONTHLY,136888,20080212,20100111,CANCELLED
5983,A05988,12,199999.99,M,M,1500000,1,TYPE-B,63,3,ANNUAL,637844,20110930,20121127,CANCELLED
1288,A01289,12,180001.44,,,,1,TYPE-B,49,0,MONTHLY,466100,20090216,,INFORCE
3163,A03165,55,100000,M,M,399996,1,TYPE-B,40,2,QUARTERLY,279244,20100305,,INFORCE
4678,A04681,47,100000,M,M,1500000,1,TYPE-B,48,2,ANNUAL,186899,20100831,,INFORCE
2618,A02619,27,200000,,,,1,TYPE-B,69,1,ANNUAL,811344,20091231,,INFORCE
3612,A03614,12,100000,M,M,999996,1,TYPE-B,39,1,ANNUAL,944999,20100331,,INFORCE
43,A00044,12,271007.1,M,M,12000000,1,TYPE-A,51,3,ANNUAL,32477,20070927,20101027,CANCELLED
9956,A09961,68,123706.8,,M,900000,2,TYPE-A,68,0,MONTHLY,343333,20131007,,INFORCE
7048,A07053,12,150001.2,M,M,349992,1,TYPE-B,37,1,MONTHLY,1228033,20120614,20121013,CANCELLED
3792,A03794,12,120000.96,M,F,499992,1,TYPE-B,38,1,MONTHLY,610955,20100426,,INFORCE
3571,A03573,18,100000,M,F,,4,TYPE-B,77,2,ANNUAL,20911,20100331,,INFORCE
10342,A10347,22,125062.22,S,M,589992,2,TYPE-A,47,0,SEMI-ANNUAL,1426422,20131129,,INFORCE
1503,A01504,9,119999.88,S,F,240000,1,TYPE-B,27,0,MONTHLY,426166,20090330,20100826,CANCELLED
8597,A08602,17,268137.12,,M,,2,TYPE-A,0,2,MONTHLY,1334722,20130331,20130713,CANCELLED
10185,A10190,17,106000.24,M,M,499992,2,TYPE-A,56,3,ANNUAL,1149377,20131111,,INFORCE
3439,A03441,12,100000,,,,1,TYPE-B,53,0,ANNUAL,629933,20100326,,INFORCE
1892,A01893,20,112500,M,M,1500000,1,TYPE-B,65,3,ANNUAL,708599,20090721,,INFORCE
9661,A09666,17,100000.44,,M,3999996,1,TYPE-A,59,3,ANNUAL,300155,20130906,,INFORCE
5255,A05258,76,100514.7,S,M,320004,1,TYPE-A,27,0,ANNUAL,805066,20110120,20120219,CANCELLED
1955,A01956,42,500000.99,M,M,1200000,1,TYPE-B,37,1,ANNUAL,689844,20090907,20101106,CANCELLED
5167,A05170,100,110565.2,,M,,1,TYPE-A,57,0,SEMI-ANNUAL,1132366,20101230,,INFORCE
4814,A04817,61,100000,M,F,200004,1,TYPE-B,33,1,ANNUAL,712700,20100831,20111027,CANCELLED
6773,A06778,12,100000,M,M,660000,5,TYPE-B,44,2,ANNUAL,491711,20120327,20130526,CANCELLED
1505,A01506,17,100000,M,M,9999996,1,TYPE-B,41,3,ANNUAL,47399,20090330,,INFORCE
670,A00671,45,275625,M,M,349992,1,TYPE-B,40,2,ANNUAL,319055,20080820,,INFORCE
9230,A09235,17,123916.32,W,F,300000,1,TYPE-A,60,0,SEMI-ANNUAL,343399,20130628,,INFORCE
7605,A07610,17,172373.1,M,M,649992,1,TYPE-A,30,2,ANNUAL,343477,20121130,,INFORCE
897,A00898,51,100000,M,F,540000,1,TYPE-B,33,1,SEMI-ANNUAL,291099,20081024,,INFORCE
9135,A09140,12,100000,M,M,600000,1,TYPE-B,36,2,ANNUAL,1413288,20130620,,INFORCE
2666,A02667,27,100000,M,M,500004,1,TYPE-B,40,1,ANNUAL,810944,20100108,,INFORCE
3193,A03195,27,125000,M,M,600000,1,TYPE-B,24,1,ANNUAL,811344,20100317,,INFORCE
2890,A02891,42,100000,M,M,474996,1,TYPE-B,53,3,SEMI-ANNUAL,542788,20100203,,INFORCE
9157,A09162,12,100000,M,M,2499996,2,TYPE-B,43,1,ANNUAL,1267800,20130624,,INFORCE
7131,A07136,17,121156.44,M,M,349992,1,TYPE-A,60,2,MONTHLY,343344,20120713,,INFORCE
2621,A02622,12,100000,M,M,320004,1,TYPE-B,42,3,QUARTERLY,816233,20091231,,INFORCE
6481,A06486,12,130000,M,M,249996,2,TYPE-B,35,1,ANNUAL,87055,20120228,20130429,CANCELLED
6424,A06429,12,100000,S,F,649992,1,TYPE-B,33,0,ANNUAL,1215133,20120217,20130418,CANCELLED
5813,A05817,12,100000,M,M,399996,1,TYPE-B,43,3,ANNUAL,640388,20110627,20120825,CANCELLED
2,A00003,12,100000,M,M,14400000,1,TYPE-B,42,1,ANNUAL,7866,20070124,,INFORCE
2370,A02371,34,100000,M,M,450000,5,TYPE-B,45,3,ANNUAL,280944,20091125,,INFORCE
3804,A03806,63,100000,S,M,480000,1,TYPE-B,30,0,SEMI-ANNUAL,797988,20100429,,INFORCE
1769,A01770,12,100000,,,,6,TYPE-B,64,0,ANNUAL,542244,20090612,,INFORCE
8811,A08816,17,206240.86,M,M,274992,1,TYPE-A,39,3,SEMI-ANNUAL,343344,20130331,,INFORCE
6499,A06504,12,199999.99,M,M,450000,1,TYPE-B,53,1,ANNUAL,342377,20120229,20130429,CANCELLED
531,A00532,17,125000,M,F,360000,1,TYPE-B,43,2,ANNUAL,91844,20080630,,INFORCE
8936,A08941,74,121580.28,S,F,199992,1,TYPE-A,29,0,MONTHLY,1361777,20130430,,INFORCE
8963,A08968,17,114998.96,M,F,499992,1,TYPE-A,52,2,ANNUAL,599099,20130510,,INFORCE
7135,A07140,12,400000,M,M,66420,1,TYPE-B,38,3,ANNUAL,261500,20120709,,INFORCE
6554,A06559,12,100000,S,M,399996,1,TYPE-B,33,0,ANNUAL,264566,20120307,20130506,CANCELLED
3120,A03122,12,100000,M,F,156636,1,TYPE-B,54,1,SEMI-ANNUAL,662199,20100226,,INFORCE
9350,A09355,44,104364.52,D,M,649992,1,TYPE-A,60,0,ANNUAL,1318244,20130731,,INFORCE
731,A00732,16,100000,M,M,275004,5,TYPE-B,58,1,ANNUAL,260122,20080910,,INFORCE
3406,A03408,62,100000,M,M,999996,1,TYPE-B,33,3,ANNUAL,739300,20100325,20120523,CANCELLED
2339,A02340,12,150000,M,M,800004,1,TYPE-B,54,2,ANNUAL,606266,20091126,,INFORCE
6436,A06441,12,100000,S,M,900000,1,TYPE-B,29,0,ANNUAL,1301633,20120221,,INFORCE
6307,A06312,12,110000,S,M,349992,2,TYPE-B,21,0,ANNUAL,836844,20120131,,INFORCE
2565,A02566,22,100000,M,F,399996,1,TYPE-B,34,2,ANNUAL,355544,20091230,,INFORCE
2581,A02582,34,100000,M,M,399996,1,TYPE-B,60,2,ANNUAL,504511,20091231,,INFORCE
8488,A08493,22,100000.45,,F,219996,2,TYPE-A,41,0,ANNUAL,1365544,20130321,,INFORCE
9673,A09678,17,129895.8,M,M,699996,1,TYPE-A,56,3,MONTHLY,343377,20130910,,INFORCE
7542,A07547,22,102446.73,,F,949992,2,TYPE-A,44,0,ANNUAL,499499,20121127,,INFORCE
5918,A05922,17,125024.28,M,M,456120,1,TYPE-A,61,3,MONTHLY,370866,20110929,20111112,CANCELLED
6447,A06452,12,100000,M,M,349992,1,TYPE-B,34,1,ANNUAL,1219222,20120223,20130424,CANCELLED
